 STATE LISTING OF AQU MEM  
  POS         ADDR    DATA   WE  CE    
 0451     74      7    1   111101 1111                                        
 0452     73      0    1   111101 1111                                        
 0453     75      4    1   111111 1111                                        
 0454     74      3    1   111111 1111                                        
 0455     7C      F    0   111110 1111                                        
 0456     7B      F    0   111110 1111                                        
 0457     7A      F    0   111110 1111                                        
 0458     79      F    0   111110 1111                                        
 0459     78      4    0   111110 1111                                        
 0460     77      3    0   111110 1111                                        
 0461     76      2    0   111110 1111                                        
 0462     75      1    0   111110 1111                                        
 0463     74      C    0   111110 1111                                        
 0464     73      9    0   111110 1111                                        
 0465     7C      0    0   111110 1111                                        
 0466     7C      0    0   111110 1111                                        
 0467     7B      0    0   111110 1111                                        
 0468     7A      0    0   111110 1111                                        
 0469     79      0    0   111110 1111                                        
 0470     78      3    0   111110 1111                                        
 0471     77      3    0   111110 1111                                        
 0472     76      3    0   111110 1111                                        
 0473     75      3    0   111110 1111                                        
 0474     74      1    0   111110 1111                                        
 0475     73      5    0   111110 1111                                        
 0476     73      F    1   111111 1111                                        
 0477     72      F    1   111111 1111                                        
 0478     72      F    1   111111 1111                                        
 0479     7E      B    1   111101 1111                                        
 0480     7D      B    1   111101 1111                                        
 0481     7C      F    1   111101 1111                                        
 0482     7B      F    1   111101 1111                                        
 0483     7A      F    1   111101 1111                                        
 0484     79      F    1   111101 1111                                        
 0485     78      4    1   111101 1111                                        
 0486     77      3    1   111101 1111                                        
 0487     76      2    1   111101 1111                                        
 0488     75      1    1   111101 1111                                        
 0489     74      C    1   111101 1111                                        
 0490     73      9    1   111101 1111                                        
 0491     7E      0    1   111101 1111                                        
 0492     7D      0    1   111101 1111                                        
 0493     7C      0    1   111101 1111                                        
 0494     7B      0    1   111101 1111                                        
 0495     7A      0    1   111101 1111                                        
 0496     79      8    1   111101 1111                                        
 0497     78      3    1   111101 1111                                        
 0498     77      3    1   111101 1111                                        
 0499     76      3    1   111101 1111                                        
 0500     75      3    1   111101 1111                                        
 0501     74      1    1   111101 1111                                        
 0502     73      5    1   111101 1111                                        
 0503     7E      B    0   111110 1111                                        
 0504     7D      B    0   111110 1111                                        
 0505     7C      F    0   111110 1111                                        
 0506     7B      F    0   111110 1111                                        
 0507     7A      F    0   111110 1111                                        
 0508     79      F    0   111110 1111                                        
 0509     78      F    0   111110 1111                                        
 0510     77      F    0   111110 1111                                        
 0511     76      F    0   111110 1111                                        
 0512     75      F    0   111110 1111                                        
 0513     74      F    0   111110 1111                                        
 0514     73      F    0   111110 1111                                        
 0515     7E      0    0   111110 1111                                        
 0516     7D      0    0   111110 1111                                        
 0517     7C      0    0   111110 1111                                        
 0518     7B      0    0   111110 1111                                        
 0519     7A      0    0   111110 1111                                        
 0520     79      0    0   111110 1111                                        
 0521     78      0    0   111110 1111                                        
 0522     77      0    0   111110 1111                                        
 0523     76      0    0   111110 1111                                        
 0524     75      8    0   111110 1111                                        
 0525     74      0    0   111110 1111                                        
 0526     73      0    0   111110 1111                                        
 0527     79      E    1   111101 1111                                        
 0528     79      D    1   111101 1111                                        
 0529     79      F    1   111101 1111                                        
 0530     79      8    1   111101 1111                                        
 0531     79      E    1   111101 1111                                        
 0532     79      D    1   111101 1111                                        
 0533     79      F    1   111101 1111                                        
