 STATE LISTING OF AQU MEM  
  POS         ADDR    DATA   WE  CE      
 0288     09      F    1   11111101 1111                                      
 0289     09      0    1   00111101 1111                                      
 0290     09      0    1   00111101 1111                                      
 0291     09      E    1   11111101 1111                                      
 0292     09      5    1   00111101 1111                                      
 0293     09      F    1   00111101 1111                                      
 0294     09      0    1   00111101 1111                                      
 0295     09      0    1   00111101 1111                                      
 0296     09      E    1   00111101 1111                                      
 0297     09      5    1   00111101 1111                                      
 0298     09      F    1   00111101 1111                                      
 0299     09      0    1   00111101 1111                                      
 0300     09      0    1   00111101 1111                                      
 0301     09      E    1   00111101 1111                                      
 0302     09      5    1   00111101 1111                                      
 0303     09      F    1   00111101 1111                                      
 0304     09      0    1   00111101 1111                                      
 0305     09      0    1   00111101 1111                                      
 0306     09      E    1   00111101 1111                                      
 0307     09      5    1   00111101 1111                                      
 0308     09      F    1   00111101 1111                                      
 0309     09      0    1   00111101 1111                                      
 0310     09      0    1   00111101 1111                                      
 0311     09      E    1   00111101 1111                                      
 0312     09      5    1   00111101 1111                                      
 0313     09      F    1   00111101 1111                                      
 0314     09      0    1   00111101 1111                                      
 0315     09      0    1   00111101 1111                                      
 0316     09      E    1   00111101 1111                                      
 0317     09      5    1   00111101 1111                                      
 0318     0A      5    1   11111101 1111                                      
 0319     0B      6    1   11111101 1111                                      
 0320     0C      6    1   11111101 1111                                      
 0321     06      3    1   11111111 1111                                      
 0322     07      5    1   11111111 1111                                      
 0323     03      F    0   11111110 1111                                      
 0324     04      F    0   11111110 1111                                      
 0325     05      F    0   11111110 1111                                      
 0326     06      F    0   11111110 1111                                      
 0327     07      F    0   11111110 1111                                      
 0328     08      F    0   11111110 1111                                      
 0329     09      3    0   11111110 1111                                      
 0330     0A      0    0   11111110 1111                                      
 0331     0B      0    0   11111110 1111                                      
 0332     0C      4    0   11111110 1111                                      
 0333     03      0    0   11111110 1111                                      
 0334     04      0    0   11111110 1111                                      
 0335     05      0    0   11111110 1111                                      
 0336     06      0    0   11111110 1111                                      
 0337     07      0    0   11111110 1111                                      
 0338     08      0    0   11111110 1111                                      
 0339     09      5    0   11111110 1111                                      
 0340     0A      3    0   11111110 1111                                      
 0341     0B      3    0   11111110 1111                                      
 0342     0C      3    0   11111110 1111                                      
 0343     08      F    1   11111111 1111                                      
 0344     09      F    1   00111111 1111                                      
 0345     01      6    1   11111101 1111                                      
 0346     02      1    1   11111101 1111                                      
 0347     03      F    1   11111101 1111                                      
 0348     04      F    1   11111101 1111                                      
 0349     05      F    1   11111101 1111                                      
 0350     06      F    1   11111101 1111                                      
 0351     07      F    1   11111101 1111                                      
 0352     08      F    1   11111101 1111                                      
 0353     09      3    1   11111101 1111                                      
 0354     09      3    1   11111101 1111                                      
 0355     0A      0    1   11111101 1111                                      
 0356     0B      0    1   11111101 1111                                      
 0357     0C      4    1   11111101 1111                                      
 0358     01      0    1   00111101 1111                                      
 0359     02      0    1   00111101 1111                                      
 0360     03      0    1   00111101 1111                                      
 0361     04      8    1   00111101 1111                                      
 0362     05      0    1   00111101 1111                                      
 0363     05      0    1   00111101 1111                                      
 0364     06      0    1   00111101 1111                                      
 0365     07      0    1   00111101 1111                                      
 0366     08      0    1   00111101 1111                                      
 0367     09      5    1   00111101 1111                                      
 0368     0A      3    1   00111101 1111                                      
 0369     0B      3    1   00111101 1111                                      
 0370     0C      3    1   00111101 1111                                      
 0371     01      5    0   11111110 1111                                      
 0372     02      4    0   11111110 1111                                      
 0373     03      F    0   11111110 1111                                      
 0374     04      F    0   11111110 1111                                      
 0375     05      F    0   11111110 1111                                      
 0376     06      F    0   11111110 1111                                      
 0377     07      F    0   11111110 1111                                      
 0378     08      F    0   11111110 1111                                      
 0379     09      F    0   11111110 1111                                      
 0380     0A      F    0   11111110 1111                                      
 0381     0B      F    0   11111110 1111                                      
 0382     0C      F    0   11111110 1111                                      
 0383     01      0    0   00111110 1111                                      
 0384     02      0    0   00111110 1111                                      
 0385     03      0    0   00111110 1111                                      
 0386     04      0    0   00111110 1111                                      
 0387     05      0    0   00111110 1111                                      
 0388     06      0    0   00111110 1111                                      
 0389     07      0    0   00111110 1111                                      
 0390     08      0    0   00111110 1111                                      
 0391     09      0    0   00111110 1111                                      
 0392     0A      8    0   00111110 1111                                      
 0393     0B      0    0   00111110 1111                                      
 0394     0C      0    0   00111110 1111                                      
 0395     08      E    1   00111101 1111                                      
 0396     08      5    1   00111101 1111                                      
 0397     08      F    1   00111101 1111                                      
 0398     08      0    1   00111101 1111                                      
 0399     08      0    1   00111101 1111                                      
 0400     08      E    1   00111101 1111                                      
 0401     08      5    1   00111101 1111                                      
 0402     08      F    1   00111101 1111                                      
 0403     08      0    1   00111101 1111                                      
 0404     08      0    1   00111101 1111                                      
 0405     08      E    1   00111101 1111                                      
 0406     08      5    1   00111101 1111                                      
 0407     08      F    1   00111101 1111                                      
 0408     08      0    1   00111101 1111                                      
 0409     08      0    1   00111101 1111                                      
 0410     08      E    1   00111101 1111                                      
 0411     08      5    1   00111101 1111                                      
 0412     0A      3    1   00111101 1111                                      
 0413     0B      9    1   00111101 1111                                      
 0414     0C      2    1   00111101 1111                                      
 0415     08      C    1   00111111 1111                                      
 0416     09      1    1   00111111 1111                                      
 0417     03      F    0   00111110 1111                                      
 0418     04      F    0   00111110 1111                                      
 0419     05      F    0   00111110 1111                                      
