 STATE LISTING OF AQU MEM  
  POS         ADDR    DATA   WE  CE    
 0540     7C      F    0   111110 1111                                        
 0541     7B      F    0   111110 1111                                        
 0542     7A      F    0   111110 1111                                        
 0543     79      F    0   111110 1111                                        
 0544     78      F    0   111110 1111                                        
 0545     77      F    0   111110 1111                                        
 0546     76      F    0   111110 1111                                        
 0547     75      F    0   111110 1111                                        
 0548     74      F    0   111110 1111                                        
 0549     73      F    0   111110 1111                                        
 0550     7E      0    0   111110 1111                                        
 0551     7D      0    0   111110 1111                                        
 0552     7C      0    0   111110 1111                                        
 0553     7B      0    0   111110 1111                                        
 0554     7A      0    0   111110 1111                                        
 0555     79      0    0   111110 1111                                        
 0556     78      0    0   111110 1111                                        
 0557     77      0    0   111110 1111                                        
 0558     76      0    0   111110 1111                                        
 0559     75      8    0   111110 1111                                        
 0560     74      0    0   111110 1111                                        
 0561     73      0    0   111110 1111                                        
 0562     7C      F    0   111110 1111                                        
 0563     7B      F    0   111110 1111                                        
 0564     7A      F    0   111110 1111                                        
 0565     79      F    0   111110 1111                                        
 0566     78      F    0   111110 1111                                        
 0567     77      8    0   111110 1111                                        
 0568     76      3    0   111110 1111                                        
 0569     75      0    0   111110 1111                                        
 0570     74      4    0   111110 1111                                        
 0571     73      1    0   111110 1111                                        
 0572     7C      0    0   111110 1111                                        
 0573     7C      0    0   111110 1111                                        
 0574     7B      0    0   111110 1111                                        
 0575     7A      0    0   111110 1111                                        
 0576     79      0    0   111110 1111                                        
 0577     78      0    0   111110 1111                                        
 0578     77      5    0   111110 1111                                        
 0579     76      4    0   111110 1111                                        
 0580     75      4    0   111110 1111                                        
 0581     74      4    0   111110 1111                                        
 0582     73      5    0   111110 1111                                        
 0583     7C      F    1   111101 1111                                        
 0584     7B      F    1   111101 1111                                        
 0585     7A      F    1   111101 1111                                        
 0586     79      F    1   111101 1111                                        
 0587     78      F    1   111101 1111                                        
 0588     77      8    1   111101 1111                                        
 0589     76      3    1   111101 1111                                        
 0590     75      0    1   111101 1111                                        
 0591     74      4    1   111101 1111                                        
 0592     73      1    1   111101 1111                                        
 0593     7E      0    1   111101 1111                                        
 0594     7D      0    1   111101 1111                                        
 0595     7C      0    1   111101 1111                                        
 0596     7B      0    1   111101 1111                                        
 0597     7A      0    1   111101 1111                                        
 0598     79      8    1   111101 1111                                        
 0599     78      0    1   111101 1111                                        
 0600     77      5    1   111101 1111                                        
 0601     76      4    1   111101 1111                                        
 0602     76      4    1   111101 1111                                        
 0603     75      4    1   111101 1111                                        
 0604     74      4    1   111101 1111                                        
 0605     73      5    1   111101 1111                                        
 0606     7C      F    0   111110 1111                                        
 0607     7B      F    0   111110 1111                                        
 0608     7A      F    0   111110 1111                                        
 0609     79      F    0   111110 1111                                        
 0610     78      F    0   111110 1111                                        
 0611     77      F    0   111110 1111                                        
 0612     76      F    0   111110 1111                                        
 0613     75      F    0   111110 1111                                        
 0614     74      F    0   111110 1111                                        
 0615     73      F    0   111110 1111                                        
 0616     7E      0    0   111110 1111                                        
 0617     7D      0    0   111110 1111                                        
 0618     7C      0    0   111110 1111                                        
 0619     7B      0    0   111110 1111                                        
 0620     7A      0    0   111110 1111                                        
 0621     79      0    0   111110 1111                                        
 0622     78      0    0   111110 1111                                        
 0623     77      0    0   111110 1111                                        
 0624     76      0    0   111110 1111                                        
 0625     75      8    0   111110 1111                                        
 0626     74      0    0   111110 1111                                        
 0627     73      0    0   111110 1111                                        
 0628     7C      F    0   111110 1111                                        
 0629     7B      F    0   111110 1111                                        
 0630     7A      F    0   111110 1111                                        
 0631     79      F    0   111110 1111                                        
 0632     78      F    0   111110 1111                                        
 0633     77      8    0   111110 1111                                        
 0634     76      3    0   111110 1111                                        
 0635     75      0    0   111110 1111                                        
 0636     74      4    0   111110 1111                                        
 0637     73      1    0   111110 1111                                        
 0638     7C      0    0   111110 1111                                        
 0639     7B      0    0   111110 1111                                        
 0640     7A      0    0   111110 1111                                        
 0641     79      4    0   111110 1111                                        
 0642     78      0    0   111110 1111                                        
 0643     77      5    0   111110 1111                                        
 0644     76      4    0   111110 1111                                        
 0645     75      4    0   111110 1111                                        
 0646     74      4    0   111110 1111                                        
 0647     73      5    0   111110 1111                                        
 0648     7C      F    1   111101 1111                                        
 0649     7B      F    1   111101 1111                                        
 0650     7A      F    1   111101 1111                                        
 0651     79      F    1   111101 1111                                        
 0652     78      F    1   111101 1111                                        
 0653     77      8    1   111101 1111                                        
 0654     76      3    1   111101 1111                                        
 0655     75      0    1   111101 1111                                        
 0656     74      4    1   111101 1111                                        
 0657     73      1    1   111101 1111                                        
 0658     7E      0    1   111101 1111                                        
 0659     7D      0    1   111101 1111                                        
 0660     7C      0    1   111101 1111                                        
 0661     7B      0    1   111101 1111                                        
 0662     7A      0    1   111101 1111                                        
 0663     79      C    1   111101 1111                                        
 0664     78      0    1   111101 1111                                        
 0665     77      5    1   111101 1111                                        
 0666     76      4    1   111101 1111                                        
 0667     75      4    1   111101 1111                                        
 0668     74      4    1   111101 1111                                        
 0669     73      5    1   111101 1111                                        
 0670     7C      F    0   111110 1111                                        
 0671     7B      F    0   111110 1111                                        
 0672     7A      F    0   111110 1111                                        
 0673     79      F    0   111110 1111                                        
 0674     78      F    0   111110 1111                                        
 0675     77      F    0   111110 1111                                        
 0676     76      F    0   111110 1111                                        
 0677     75      F    0   111110 1111                                        
 0678     74      F    0   111110 1111                                        
 0679     73      F    0   111110 1111                                        
 0680     7E      0    0   111110 1111                                        
 0681     7D      0    0   111110 1111                                        
 0682     7C      0    0   111110 1111                                        
 0683     7B      0    0   111110 1111                                        
 0684     7A      0    0   111110 1111                                        
 0685     79      0    0   111110 1111                                        
 0686     78      0    0   111110 1111                                        
 0687     77      0    0   111110 1111                                        
 0688     76      0    0   111110 1111                                        
 0689     75      8    0   111110 1111                                        
 0690     74      0    0   111110 1111                                        
 0691     73      0    0   111110 1111                                        
 0692     7C      F    0   111110 1111                                        
 0693     7B      F    0   111110 1111                                        
 0694     7A      0    0   111110 1111                                        
 0695     79      F    0   111110 1111                                        
 0696     78      F    0   111110 1111                                        
 0697     77      8    0   111110 1111                                        
 0698     76      3    0   111110 1111                                        
 0699     75      0    0   111110 1111                                        
 0700     74      4    0   111110 1111                                        
 0701     73      0    0   111110 1111                                        
 0702     73      1    0   111110 1111                                        
 0703     7C      0    0   111110 1111                                        
 0704     7B      0    0   111110 1111                                        
 0705     7A      3    0   111110 1111                                        
 0706     79      4    0   111110 1111                                        
 0707     78      0    0   111110 1111                                        
 0708     77      5    0   111110 1111                                        
 0709     76      4    0   111110 1111                                        
 0710     75      4    0   111110 1111                                        
 0711     74      4    0   111110 1111                                        
 0712     73      5    0   111110 1111                                        
 0713     7C      F    1   111101 1111                                        
