 STATE LISTING OF AQU MEM  
  POS         ADDR    DATA   CE   
 0539     73      4    01101 1111                                             
 0540     71      F    01111 1111                                             
 0541     70      F    01111 1111                                             
 0542     7E      3    01110 1111                                             
 0543     7D      B    01110 1111                                             
 0544     7C      B    01110 1111                                             
 0545     7B      F    01110 1111                                             
 0546     7A      F    01110 1111                                             
 0547     79      6    01110 1111                                             
 0548     78      4    01110 1111                                             
 0549     77      4    01110 1111                                             
 0550     76      0    01110 1111                                             
 0551     75      2    01110 1111                                             
 0552     74      0    01110 1111                                             
 0553     73      0    01110 1111                                             
 0554     7E      0    01110 1111                                             
 0555     7D      0    01110 1111                                             
 0556     7C      0    01110 1111                                             
 0557     7B      0    01110 1111                                             
 0558     7A      0    01110 1111                                             
 0559     79      0    01110 1111                                             
 0560     78      4    01110 1111                                             
 0561     77      4    01110 1111                                             
 0562     76      4    01110 1111                                             
 0563     75      4    01110 1111                                             
 0564     74      4    01110 1111                                             
 0565     73      4    01110 1111                                             
 0566     7E      B    01101 1111                                             
 0567     7D      B    01101 1111                                             
 0568     7C      B    01101 1111                                             
 0569     7B      F    01101 1111                                             
 0570     7A      F    01101 1111                                             
 0571     79      F    01101 1111                                             
 0572     78      F    01101 1111                                             
 0573     77      F    01101 1111                                             
 0574     76      F    01101 1111                                             
 0575     75      F    01101 1111                                             
 0576     74      F    01101 1111                                             
 0577     73      F    01101 1111                                             
 0578     7E      0    01101 1111                                             
 0579     7D      0    01101 1111                                             
 0580     7C      0    01101 1111                                             
 0581     7B      0    01101 1111                                             
 0582     7A      0    01101 1111                                             
 0583     79      0    01101 1111                                             
 0584     78      0    01101 1111                                             
 0585     77      0    01101 1111                                             
 0586     76      0    01101 1111                                             
 0587     75      0    01101 1111                                             
 0588     74      0    01101 1111                                             
 0589     73      0    01101 1111                                             
 0590     7A      E    01110 1111                                             
 0591     7A      5    01110 1111                                             
 0592     7A      F    01110 1111                                             
 0593     7A      0    01110 1111                                             
 0594     75      0    01110 1111                                             
 0595     74      0    01110 1111                                             
 0596     73      0    01110 1111                                             
 0597     71      7    01111 1111                                             
 0598     70      4    01111 1111                                             
 0599     7C      4    01101 1111                                             
 0600     7B      F    01101 1111                                             
 0601     7A      7    01101 1111                                             
 0602     79      6    01101 1111                                             
 0603     78      4    01101 1111                                             
 0604     77      4    01101 1111                                             
 0605     76      0    01101 1111                                             
 0606     75      2    01101 1111                                             
 0607     74      0    01101 1111                                             
 0608     73      0    01101 1111                                             
 0609     7C      0    01101 1111                                             
 0610     7B      0    01101 1111                                             
 0611     7A      0    01101 1111                                             
 0612     79      4    01101 1111                                             
 0613     78      4    01101 1111                                             
 0614     77      4    01101 1111                                             
 0615     76      4    01101 1111                                             
 0616     75      4    01101 1111                                             
 0617     74      4    01101 1111                                             
 0618     73      4    01101 1111                                             
 0619     6F      F    01111 1111                                             
 0620     6E      F    01111 1111                                             
 0621     7E      3    01110 1111                                             
 0622     7D      B    01110 1111                                             
 0623     7C      B    01110 1111                                             
 0624     7B      F    01110 1111                                             
