 STATE LISTING OF AQU MEM  
  POS         ADDR    DATA   CE
 5488     00      F    0000000                                                
 5489     00      F    0000000                                                
 5490     00      F    0000000                                                
 5491     00      F    0000000                                                
 5492     00      F    0000000                                                
 5493     00      F    0000000                                                
 5494     00      F    0000000                                                
 5495     00      F    0000000                                                
 5496     00      F    0000000                                                
 5497     00      F    0000000                                                
 5498     00      F    0000000                                                
 5499     00      F    0000000                                                
 5500     00      F    0000000                                                
 5501     00      F    0000000                                                
 5502     00      F    0000000                                                
 5503     00      F    0000000                                                
 5504     00      F    0000000                                                
 5505     00      F    0000000                                                
 5506     00      F    0000000                                                
 5507     00      F    0000000                                                
 5508     00      F    0000000                                                
 5509     00      F    0000000                                                
 5510     00      F    0000000                                                
 5511     00      F    0000000                                                
 5512     00      F    0000000                                                
 5513     00      F    0000000                                                
 5514     00      F    0000000                                                
 5515     00      F    0000000                                                
 5516     00      F    0000000                                                
 5517     00      F    0000000                                                
 5518     00      F    0000000                                                
 5519     00      F    0000000                                                
 5520     00      F    0000000                                                
 5521     00      F    0000000                                                
 5522     00      F    0000000                                                
 5523     00      F    0000000                                                
 5524     00      F    0000000                                                
 5525     00      F    0000000                                                
 5526     00      F    0000000                                                
 5527     00      F    0000000                                                
 5528     00      F    0000000                                                
 5529     00      F    0000000                                                
 5530     00      F    0000000                                                
 5531     00      F    0000000                                                
 5532     00      F    0000000                                                
 5533     00      F    0000000                                                
 5534     00      F    0000000                                                
 5535     00      F    0000000                                                
 5536     00      F    0000000                                                
 5537     00      F    0000000                                                
 5538     00      F    0000000                                                
 5539     00      F    0000000                                                
 5540     00      F    0000000                                                
 5541     00      F    0000000                                                
 5542     00      F    0000000                                                
 5543     00      F    0000000                                                
 5544     00      F    0000000                                                
 5545     00      F    0000000                                                
 5546     00      F    0000000                                                
 5547     00      F    0000000                                                
 5548     00      F    0000000                                                
 5549     00      F    0000000                                                
 5550     00      F    0000000                                                
 5551     00      F    0000000                                                
 5552     00      F    0000000                                                
 5553     00      F    0000000                                                
 5554     00      F    0000000                                                
 5555     00      F    0000000                                                
 5556     00      F    0000000                                                
 5557     00      F    0000000                                                
 5558     00      F    0000000                                                
 5559     00      F    0000000                                                
 5560     00      F    0000000                                                
 5561     00      F    0000000                                                
 5562     00      F    0000000                                                
 5563     00      F    0000000                                                
 5564     00      F    0000000                                                
 5565     00      F    0000000                                                
 5566     00      F    0000000                                                
 5567     00      F    0000000                                                
